DATE,TIME,PICK UP ADDRESS
8/26/2014,4:11:00 PM,8  4th floor 1400 Pelham Pky S Bronx
8/26/2014,4:12:00 PM, 500 Fort Washington Ave NYC
8/26/2014,4:12:00 PM, 33 Post Ave NYC
8/26/2014,4:15:00 PM, 255 W 122 St NYC
8/26/2014,4:15:00 PM, 53 Vermilyea Ave NYC
8/26/2014,4:15:00 PM, 946 Madison Ave NYC
8/26/2014,4:16:00 PM, 1060 Amsterdam Ave NYC
8/26/2014,4:19:00 PM, 35 Hillside Ave NYC
8/26/2014,4:19:00 PM,11 floor 1250 Waters Pl Bronx
8/26/2014,4:20:00 PM,credit card 245 E 84 St NYC
8/26/2014,4:20:00 PM, 61 Post Ave NYC
8/26/2014,4:20:00 PM," 520 E 156th St South Bronx, BX"
8/26/2014,4:22:00 PM,base 4980 Broadway NYC
8/26/2014,4:25:00 PM," 140 de Kruif Pl Co-Op City, BX"
8/26/2014,4:28:00 PM,11 floor 1250 Waters Pl Bronx
8/26/2014,4:29:00 PM, 549 Isham St NYC
8/26/2014,4:29:00 PM, 102 Nagle Ave NYC
8/26/2014,4:30:00 PM," 2811 Exterior St Kingsbridge, BX"
8/26/2014,4:30:00 PM,base 4980 Broadway NYC
8/26/2014,4:30:00 PM, 165 Bennett Ave NYC
8/26/2014,4:30:00 PM, 26 Sherman Ave NYC
8/26/2014,4:30:00 PM, 260 11 Ave NYC
8/26/2014,4:32:00 PM, 600 W 218 St NYC
8/26/2014,4:34:00 PM," 3400 Bainbridge Ave Williamsbridge, BX"
8/26/2014,4:35:00 PM,chase 80 W 225 St NYC
8/26/2014,4:36:00 PM, 65 Park Ter W NYC
8/26/2014,4:36:00 PM,chase bank ne Dyckman St NYC
8/26/2014,4:37:00 PM, 4791 Broadway NYC
8/26/2014,4:39:00 PM, 603 Isham St NYC
8/26/2014,4:39:00 PM," 3021 Heath Ave Kingsbridge, BX"
8/26/2014,4:40:00 PM, 420 E 80 St NYC
8/26/2014,4:41:00 PM, 123 Vermilyea Ave NYC
8/26/2014,4:41:00 PM,B P gas  265 Sherman Ave NYC
8/26/2014,4:42:00 PM,base 4980 Broadway NYC
8/26/2014,4:42:00 PM, 2800 Bailey Ave Bronx
8/26/2014,4:46:00 PM, 18 Jacobus Pl bronx
8/26/2014,4:46:00 PM, 286 Fort Washington Ave NYC
8/26/2014,4:47:00 PM," 231 W 230th St Kingsbridge, BX"
8/26/2014,4:47:00 PM, 2698 Frederick Douglass Blvd NYC
8/26/2014,4:47:00 PM, 117 Post Ave NYC
8/26/2014,4:47:00 PM,5:00pm 722 W 168 St NYC
8/26/2014,4:47:00 PM," 2755 Kingsbridge Ter Kingsbridge, BX"
8/26/2014,4:48:00 PM,bus stop femenina ne   Broadway NYC
8/26/2014,4:49:00 PM, 46 Fort Washington Ave NYC
8/26/2014,4:49:00 PM,10th FL 310 E 14 St NYC
8/26/2014,4:51:00 PM," 2175 Cedar Ave Jerome, BX"
8/26/2014,4:52:00 PM, 550 1 Ave NYC
8/26/2014,4:53:00 PM," 3400 Bainbridge Ave Williamsbridge, BX"
8/26/2014,4:54:00 PM, 173 W 141 St NYC
8/26/2014,4:55:00 PM,esquina parque nw Seaman Ave NYC
8/26/2014,4:55:00 PM, 90 Laurel Hill Ter NYC
8/26/2014,4:55:00 PM, 72 Vermilyea Ave NYC
8/26/2014,4:56:00 PM," 2765 Kingsbridge Ter Kingsbridge, BX"
8/26/2014,4:56:00 PM, 639 Edgecombe Ave NYC
8/26/2014,4:57:00 PM,base 4980 Broadway NYC
8/26/2014,4:57:00 PM, 520 W 218 St NYC
8/26/2014,4:57:00 PM, 178 E 85 St NYC
8/26/2014,4:59:00 PM, 495 Fort Washington Ave NYC
8/26/2014,4:59:00 PM,"la escuela 231 W 246th St Riverdale, BX"
8/26/2014,5:00:00 PM,base 4980 Broadway NYC
8/26/2014,5:02:00 PM, 639 Edgecombe Ave NYC
8/26/2014,5:05:00 PM, 11 Fort George Hill NYC
8/26/2014,5:06:00 PM, 560 W 175 St NYC
8/26/2014,5:07:00 PM," 112-10 Liberty Ave South Richmond Hill, QU"
8/26/2014,5:14:00 PM," 2575 Sedgwick Ave Jerome, BX"
8/26/2014,5:14:00 PM, 428 W 59th St New York
8/26/2014,5:17:00 PM,2nd fl 391 E 149th St Bronx
8/26/2014,5:20:00 PM, 86 Nagle Ave NYC
8/26/2014,5:22:00 PM, 659 W 162 St NYC
8/26/2014,5:22:00 PM, 117 Post Ave NYC
8/26/2014,5:25:00 PM, 571 W 188 St NYC
8/26/2014,5:25:00 PM, 633 W 155 St NYC
8/26/2014,5:26:00 PM,dinosaur bbq 700 W 125 St NYC
8/26/2014,5:26:00 PM, 407 W 205 St NYC
8/26/2014,5:26:00 PM, 100 Haven Ave NYC
8/26/2014,5:27:00 PM, 177 Fort Washington Ave NYC
8/26/2014,5:27:00 PM, 2090 Adam Clayton Powell Jr Blvd NYC
8/26/2014,5:28:00 PM,Main l 325 W 15 St NYC
8/26/2014,5:29:00 PM,11th floor 1305 York Ave New York
8/26/2014,5:29:00 PM, 603 Academy St NYC
8/26/2014,5:30:00 PM, 617 W 155 St NYC
8/26/2014,5:30:00 PM, 100 Haven Ave NYC
8/26/2014,5:30:00 PM, 15 Magaw Pl NYC
8/26/2014,5:30:00 PM, 47 Arden St NYC
8/26/2014,5:32:00 PM, 2-12 Sickles St NYC
8/26/2014,5:32:00 PM, 82 Ellwood St NYC
8/26/2014,5:33:00 PM, 100 Haven Ave NYC
8/26/2014,5:33:00 PM,por el frente 150 W 225 St NYC
8/26/2014,5:41:00 PM, 3475 Greystone Ave Bronx
8/26/2014,5:41:00 PM," 3120 Netherland Ave Kingsbridge, BX"
8/26/2014,5:41:00 PM," 226 W 238th St Kingsbridge, BX"
8/26/2014,5:42:00 PM," 2160 Anthony Ave Tremont, BX"
8/26/2014,5:42:00 PM," 521 W 239th St Kingsbridge, BX"
8/26/2014,5:42:00 PM, 5141 Broadway NYC
8/26/2014,5:43:00 PM, 571 Academy St NYC
8/26/2014,5:43:00 PM," 2240 Cedar Ave Jerome, BX"
8/26/2014,5:45:00 PM, 270 Nagle Ave NYC
8/26/2014,5:45:00 PM, 315 E 102 St New York
8/26/2014,5:49:00 PM,"land & sea nw   Broadway Kingsbridge, BX"
8/26/2014,5:50:00 PM,dunkin dunut  ne Broadway NYC
8/26/2014,5:50:00 PM," 115 E 169th St High Bridge, BX"
8/26/2014,5:50:00 PM, 2770 Kingsbridge Ter Bronx
8/26/2014,5:51:00 PM, 120 Haven Ave NYC
8/26/2014,5:52:00 PM, 177 Fort Washington Ave NYC
8/26/2014,5:52:00 PM," 3555 Netherland Ave Kingsbridge, BX"
8/26/2014,5:53:00 PM, 722 W 168 St NYC
8/26/2014,5:56:00 PM, 83 Seaman Ave NYC
8/26/2014,5:57:00 PM, 71 Vermilyea Ave NYC
8/26/2014,5:58:00 PM," 56-15 Northern Blvd Woodside, QU"
8/26/2014,5:59:00 PM, 500 W 215 St NYC
8/26/2014,5:59:00 PM, 12 Sickles St NYC
8/26/2014,6:00:00 PM," 5521 Mosholu Ave Riverdale, BX"
8/26/2014,6:00:00 PM, 2541 Adam Clayton Powell Jr Blvd NYC
8/26/2014,6:00:00 PM," 2851 Webb Ave Jerome, BX"
8/26/2014,6:00:00 PM, 4229 Carpenter Ave Bronx
8/26/2014,6:03:00 PM, 701 E 175th St Bronx
8/26/2014,6:05:00 PM,"TARGET front 40 W 225th St Kingsbridge, BX"
8/26/2014,6:12:00 PM, 623 W 207 St NYC
8/26/2014,6:13:00 PM, 8 E 50 St NYC
8/26/2014,6:13:00 PM, 1962 Adam Clayton Powell Jr Blvd NYC
8/26/2014,6:16:00 PM," 2016 Hughes Ave Tremont, BX"
8/26/2014,6:16:00 PM," 170 E 233rd St Wakefield, BX"
8/26/2014,6:16:00 PM, 517 W 171 St NYC
8/26/2014,6:20:00 PM," 233 W 233rd St Kingsbridge, BX"
8/26/2014,6:22:00 PM,base 4980 Broadway NYC
8/26/2014,6:23:00 PM, 100 Post Ave NYC
8/26/2014,6:24:00 PM, 21 W 112 St NYC
8/26/2014,6:25:00 PM, 803 W 187 St NYC
8/26/2014,6:25:00 PM, 647 W 172 St NYC
8/26/2014,6:25:00 PM, 78 Post Ave NYC
8/26/2014,6:26:00 PM,el deli nw Broadway NYC
8/26/2014,6:28:00 PM," 2272 University Ave Jerome, BX"
8/26/2014,6:28:00 PM, 4761 Broadway NYC
8/26/2014,6:28:00 PM, 76 Thayer St NYC
8/26/2014,6:29:00 PM," 1133 Ogden Ave High Bridge, BX"
8/26/2014,6:29:00 PM, 1 Adrian Ave NYC
8/26/2014,6:30:00 PM, 105 Post Ave NYC
8/26/2014,6:32:00 PM," 1337 Edward L Grant Hwy High Bridge, BX"
8/26/2014,6:33:00 PM," 2106 Wallace Ave Parkchester, BX"
8/26/2014,6:35:00 PM, 232 Sherman Ave NYC
8/26/2014,6:35:00 PM, 3736 10 Ave NYC
8/26/2014,6:39:00 PM, 560 Isham St NYC
8/26/2014,6:42:00 PM, 511 W 125 St NYC
8/26/2014,6:42:00 PM, 9 Pinehurst Ave NYC
8/26/2014,6:43:00 PM, 9 Pinehurst Ave NYC
8/26/2014,6:44:00 PM, 633 W 142 St NYC
8/26/2014,6:45:00 PM, 9   Pinehurst Ave NYC
8/26/2014,6:45:00 PM," 212 W Kingsbridge Rd Kingsbridge, BX"
8/26/2014,6:45:00 PM, 117 Post Ave NYC
8/26/2014,6:45:00 PM, 206 Audubon Ave NYC
8/26/2014,6:45:00 PM,LGA DL 802
8/26/2014,6:47:00 PM, 958 St Nicholas Ave NYC
8/26/2014,6:48:00 PM, 115 Vermilyea Ave NYC
8/26/2014,6:49:00 PM,main hospital 5141 Broadway NYC
8/26/2014,6:50:00 PM, 3018 Heath Ave Bronx
8/26/2014,6:50:00 PM, 506 Lenox Ave New York
8/26/2014,6:52:00 PM, 5480   Broadway NYC
8/26/2014,6:53:00 PM, 3950 10 Ave NYC
8/26/2014,6:53:00 PM," 285 W 234th St Kingsbridge, BX"
8/26/2014,6:54:00 PM, 2408 Amsterdam Ave NYC
8/26/2014,6:54:00 PM,bakery 241 Sherman Ave NYC
8/26/2014,6:55:00 PM, 7 Henshaw St NYC
8/26/2014,6:55:00 PM, 4026 Boston Rd Bronx
8/26/2014,6:56:00 PM, 4120 Broadway NYC
8/26/2014,6:57:00 PM,cerveceria nw 9 Ave NYC
8/26/2014,6:58:00 PM, 4953 Broadway NYC
8/26/2014,7:00:00 PM,post office ne Vermilyea Ave NYC
8/26/2014,7:00:00 PM, 30 Cooper St NYC
8/26/2014,7:01:00 PM, 66 W 107 St NYC
8/26/2014,7:04:00 PM, 5240 Broadway NYC
8/26/2014,7:05:00 PM, 5480   Broadway NYC
8/26/2014,7:05:00 PM," 114 W 183rd St Morris Heights, BX"
8/26/2014,7:05:00 PM," 3340 Fort Independence St Kingsbridge, BX"
8/26/2014,7:07:00 PM," 2856 Kingsbridge Ter Kingsbridge, BX"
8/26/2014,7:07:00 PM, 644 W 173 St NYC
8/26/2014,7:08:00 PM, 1329 3 Ave NYC
8/26/2014,7:08:00 PM, 210 Sherman Ave NYC
8/26/2014,7:10:00 PM," 2811 Exterior St Kingsbridge, BX"
8/26/2014,7:10:00 PM,base 4980 Broadway NYC
8/26/2014,7:13:00 PM," 3340 Fort Independence St Kingsbridge, BX"
8/26/2014,7:16:00 PM, 161 Fort Washington Ave NYC
8/26/2014,7:16:00 PM, 285 Fort Washington Ave NYC
8/26/2014,7:17:00 PM, 1820   Madison Ave NYC
8/26/2014,7:19:00 PM, 5676 Riverdale Ave Bronx
8/26/2014,7:19:00 PM,base 4980 Broadway NYC
8/26/2014,7:20:00 PM,base 4980 Broadway NYC
8/26/2014,7:20:00 PM, 70   E 115 St NYC
8/26/2014,7:20:00 PM, 34 Bogardus Pl NYC
8/26/2014,7:24:00 PM, 27 Sickles St NYC
8/26/2014,7:25:00 PM, 217 Haven Ave NYC
8/26/2014,7:26:00 PM, 51 Bennett Ave NYC
8/26/2014,7:26:00 PM, 1270 Gerard Ave Bronx
8/26/2014,7:27:00 PM,DINOSARIO 700 West 125 St NYC
8/26/2014,7:29:00 PM, 17 Post Ave NYC
8/26/2014,7:29:00 PM,"foodtown supermarket 5555 Broadway Kingsbridge, BX"
8/26/2014,7:29:00 PM,bus stop 4960 Broadway NYC
8/26/2014,7:30:00 PM, 200 Nagle Ave NYC
8/26/2014,7:31:00 PM, 1820   Madison Ave NYC
8/26/2014,7:31:00 PM, 509 W 212 St NYC
8/26/2014,7:32:00 PM,la bodega 51 Thayer St NYC
8/26/2014,7:32:00 PM,base 4980 Broadway NYC
8/26/2014,7:34:00 PM, 2533 7 Ave NYC
8/26/2014,7:34:00 PM, 17 Post Ave NYC
8/26/2014,7:34:00 PM, 17 Post Ave NYC
8/26/2014,7:35:00 PM,"hospital veterano 130 W Kingsbridge Rd Jerome, BX"
8/26/2014,7:35:00 PM, 30 7 Ave NYC
8/26/2014,7:36:00 PM, 113 W 70 St NYC
8/26/2014,7:36:00 PM, 4840 Broadway NYC
8/26/2014,7:36:00 PM,MAIN ENTRANCE 5141 Broadway NYC
8/26/2014,7:41:00 PM, 1425 Madison Ave NYC
8/26/2014,7:41:00 PM,5th Fl 30 7 Ave NYC
8/26/2014,7:42:00 PM, 232 Sherman Ave NYC
8/26/2014,7:42:00 PM,base 4980 Broadway NYC
8/26/2014,7:44:00 PM,ca¤a y cafe  W 207 St NYC
8/26/2014,7:45:00 PM, 1051 Riverside Dr NYC
8/26/2014,7:48:00 PM, 546 Isham St NYC
8/26/2014,7:50:00 PM, 600 W 175 St NYC
8/26/2014,7:51:00 PM," 2737 Kingsbridge Ter Kingsbridge, BX"
8/26/2014,7:52:00 PM, 121 Vermilyea Ave NYC
8/26/2014,7:52:00 PM, 1051 Riverside Dr NYC
8/26/2014,7:52:00 PM, 101 Post Ave NYC
8/26/2014,7:55:00 PM," 75 W 190th St Jerome, BX"
8/26/2014,7:57:00 PM, 530 Isham St NYC
8/26/2014,7:58:00 PM, 600 W 183 St NYC
8/26/2014,7:58:00 PM, 25 W 132 St NYC
8/26/2014,7:58:00 PM,allen pavillion hospital 5141 Broadway NYC
8/26/2014,7:59:00 PM, 150 Nagle Ave NYC
8/26/2014,8:01:00 PM,salida 213 st 5008 Broadway NYC
8/26/2014,8:01:00 PM, 222 Seaman Ave NYC
8/26/2014,8:05:00 PM, 5000 Broadway NYC
8/26/2014,8:06:00 PM, 639 W 207 St NYC
8/26/2014,8:11:00 PM, 4842 Broadway NYC
8/26/2014,8:13:00 PM,new york & company nw Broadway NYC
8/26/2014,8:13:00 PM,2da puerta 100 Overlook Ter NYC
8/26/2014,8:14:00 PM, 157 Vermilyea Ave NYC
8/26/2014,8:15:00 PM, 270 Nagle Ave NYC
8/26/2014,8:16:00 PM," 2680 Heath Ave Kingsbridge, BX"
8/26/2014,8:16:00 PM,"el salon 3340 Fort Independence St Kingsbridge, BX"
8/26/2014,8:16:00 PM,opus lounge 417 W 202 St NYC
8/26/2014,8:16:00 PM,base 4980 Broadway NYC
8/26/2014,8:17:00 PM, 401 W 219 St NYC
8/26/2014,8:17:00 PM, 49-55 Wadsworth Ter NYC
8/26/2014,8:17:00 PM, 179 Sherman Ave NYC
8/26/2014,8:19:00 PM,base 4980 Broadway NYC
8/26/2014,8:19:00 PM, 220 W 148 St NYC
8/26/2014,8:22:00 PM," 70 Marble Hill Ave Kingsbridge, BX"
8/26/2014,8:23:00 PM, 10 Cooper St NYC
8/26/2014,8:24:00 PM, 20  Cumming St NYC
8/26/2014,8:24:00 PM," 2856 Kingsbridge Ter Kingsbridge, BX"
8/26/2014,8:24:00 PM, 500 W 180 St NYC
8/26/2014,8:24:00 PM,indian rd caafe 600 W 218 St NYC
8/26/2014,8:24:00 PM, 275 W 238th St Bronx
8/26/2014,8:25:00 PM, 1365 St Nicholas Ave NYC
8/26/2014,8:26:00 PM, 2850 Frederick Douglass Blvd NYC
8/26/2014,8:27:00 PM, 571 W 188 St NYC
8/26/2014,8:28:00 PM, 35 Thayer St NYC
8/26/2014,8:28:00 PM, 507 W 142 St NYC
8/26/2014,8:31:00 PM, 481 Fort Washington Ave NYC
8/26/2014,8:33:00 PM, 1 Bogardus Pl NYC
8/26/2014,8:33:00 PM, 3716 10 Ave NYC
8/26/2014,8:35:00 PM,chase ne Broadway NYC
8/26/2014,8:38:00 PM, 80 Seaman Ave NYC
8/26/2014,8:38:00 PM,lqa bomba 248 Dyckman St NYC
8/26/2014,8:38:00 PM, 50 W 97 St NYC
8/26/2014,8:38:00 PM, 566 W 162 St NYC
8/26/2014,8:40:00 PM, 331 E 29 St NYC
8/26/2014,8:41:00 PM, 47 St Nicholas Pl NYC
8/26/2014,8:43:00 PM,"storage post  305 W Fordham Rd Jerome, BX"
8/26/2014,8:43:00 PM, 597 Academy St NYC
8/26/2014,8:44:00 PM," 2084 Davidson Ave Morris Heights, BX"
8/26/2014,8:46:00 PM, 120 Vermilyea Ave NYC
8/26/2014,8:46:00 PM, 569 W 171 St NYC
8/26/2014,8:46:00 PM, 531 W 211 St NYC
8/26/2014,8:47:00 PM, 2 Ellwood St NYC
8/26/2014,8:51:00 PM, 101 Post Ave NYC
8/26/2014,8:51:00 PM, 72 Vermilyea Ave NYC
8/26/2014,8:51:00 PM, 231 Sherman Ave NYC
8/26/2014,8:51:00 PM, 5030 Broadway NYC
8/26/2014,8:54:00 PM, 557 W 150 St NYC
8/26/2014,8:56:00 PM, 155 E 48 St NYC
8/26/2014,8:57:00 PM, 25 Sherman Ave NYC
8/26/2014,8:57:00 PM, 66 Vermilyea Ave NYC
8/26/2014,8:58:00 PM,la marina 348 Dyckman St NYC
8/26/2014,9:02:00 PM, 551 W 204 St NYC
8/26/2014,9:02:00 PM,base 4980 Broadway NYC
8/26/2014,9:03:00 PM," 1150 Bronx River Ave Soundview, BX"
8/26/2014,9:03:00 PM, 201 W Kingsbridge Rd Bronx
8/26/2014,9:04:00 PM, 87 Vermilyea Ave NYC
8/26/2014,9:04:00 PM, 179 Sherman Ave NYC
8/26/2014,9:04:00 PM, 31 Adrian Ave NYC
8/26/2014,9:07:00 PM, 65 Nagle Ave NYC
8/26/2014,9:07:00 PM, 253 E 77 St NYC
8/26/2014,9:08:00 PM, 133 Seaman Ave NYC
8/26/2014,9:08:00 PM, 130 Post Ave NYC
8/26/2014,9:09:00 PM," 210 W 230th St Kingsbridge, BX"
8/26/2014,9:10:00 PM, 135 W 225 St NYC
8/26/2014,9:12:00 PM," 3103 Fairfield Ave Kingsbridge, BX"
8/26/2014,9:13:00 PM,main hospital 5141 Broadway NYC
8/26/2014,9:13:00 PM," 225 W 232nd St Kingsbridge, BX"
8/26/2014,9:14:00 PM, 622 W 168 St NYC
8/26/2014,9:15:00 PM, 523 W 135 St NYC
8/26/2014,9:17:00 PM, 506 Fort Washington Ave NYC
8/26/2014,9:18:00 PM, 159 W 228 St NYC
8/26/2014,9:19:00 PM, 135 W 225 St NYC
8/26/2014,9:19:00 PM, 258 Wadsworth Ave NYC
8/26/2014,9:20:00 PM," 3824 Waldo Ave Kingsbridge, BX"
8/26/2014,9:20:00 PM, 15 Cooper St NYC
8/26/2014,9:21:00 PM," 3130 Albany Cres Kingsbridge, BX"
8/26/2014,9:21:00 PM," 1849 Sedgwick Ave Morris Heights, BX"
8/26/2014,9:24:00 PM," 2770 University Ave Jerome, BX"
8/26/2014,9:25:00 PM, 560 Isham St NYC
8/26/2014,9:26:00 PM, 135 W 225 St NYC
8/26/2014,9:26:00 PM, 509 W 176 St NYC
8/26/2014,9:27:00 PM, 511 E 80 St NYC
8/26/2014,9:28:00 PM, 5983 Broadway NYC
8/26/2014,9:28:00 PM, 5983 Broadway NYC
8/26/2014,9:28:00 PM, 610 W 163 St NYC
8/26/2014,9:29:00 PM," 2260 University Ave Jerome, BX"
8/26/2014,9:31:00 PM, 54 Vermilyea Ave NYC
8/26/2014,9:31:00 PM, 470 Lenox Ave NYC
8/26/2014,9:31:00 PM, 247 Audubon Ave NYC
8/26/2014,9:32:00 PM,esquina femenina ne Fort Washington Ave NYC
8/26/2014,9:33:00 PM, 549 Academy St NYC
8/26/2014,9:33:00 PM, 87 Ellwood St NYC
8/26/2014,9:35:00 PM, 5008 Broadway NYC
8/26/2014,9:38:00 PM,esquina masculino ne Fort Washington Ave NYC
8/26/2014,9:38:00 PM, 272 Sherman Ave NYC
8/26/2014,9:40:00 PM," 2788 Marion Ave Fordham, BX"
8/26/2014,9:40:00 PM,"metro north femenina ne   E Fordham Rd Fordham, BX"
8/26/2014,9:41:00 PM, 42 Thayer St NYC
8/26/2014,9:41:00 PM," 473 Willis Ave South Bronx, BX"
8/26/2014,9:43:00 PM, 45 Arden St NYC
8/26/2014,9:44:00 PM, 69 Bennett Ave NYC
8/26/2014,9:46:00 PM, 253 E 77 St NYC
8/26/2014,9:47:00 PM,parque femenina ne   Indian Rd NYC
8/26/2014,9:48:00 PM, 253 E 77 St NYC
8/26/2014,9:49:00 PM,esquina sw 10 Ave NYC
8/26/2014,9:50:00 PM, 2780 University Ave Bronx
8/26/2014,9:51:00 PM, 28 Sickles St NYC
8/26/2014,9:52:00 PM,"lehman college gate #8 ne Goulden Ave Jerome, BX"
8/26/2014,9:54:00 PM, 119 Audubon Ave NYC
8/26/2014,9:57:00 PM, 585 W 204 St NYC
8/26/2014,9:57:00 PM,base 4980 Broadway NYC
8/26/2014,9:58:00 PM, 4120 Broadway NYC
8/26/2014,10:02:00 PM, 549 W 163 St NYC
8/26/2014,10:02:00 PM,indian rd cafe 600 W 218 St NYC
8/26/2014,10:03:00 PM, 228 Nagle Ave NYC
8/26/2014,10:06:00 PM, 295 Fort Washington Ave NYC
8/26/2014,10:08:00 PM, 71 Vermilyea Ave NYC
8/26/2014,10:08:00 PM,"deegan motel 3600 Bailey Ave Kingsbridge, BX"
8/26/2014,10:09:00 PM, 514 W 211 St NYC
8/26/2014,10:09:00 PM, 103 Thayer St NYC
8/26/2014,10:11:00 PM, 103 Thayer St NYC
8/26/2014,10:15:00 PM, 1 Bogardus Pl NYC
8/26/2014,10:15:00 PM, 9 Sherman Ave NYC
8/26/2014,10:16:00 PM," 2811 Exterior St Kingsbridge, BX"
8/26/2014,10:16:00 PM, 144 Seaman Ave NYC
8/26/2014,10:16:00 PM, 139 Payson Ave NYC
8/26/2014,10:17:00 PM, 130 Fort Washington Ave NYC
8/26/2014,10:18:00 PM, 30 Ellwood St NYC
8/26/2014,10:19:00 PM, 450 Audubon Ave NYC
8/26/2014,10:20:00 PM, 140 Vermilyea Ave NYC
8/26/2014,10:20:00 PM, 450 Audubon Ave NYC
8/26/2014,10:22:00 PM,"picante picante restaurant  nw Bailey Ave Kingsbridge, BX"
8/26/2014,10:23:00 PM, 502   W 213 St NYC
8/26/2014,10:25:00 PM, 23 Arden St NYC
8/26/2014,10:25:00 PM, 4980 Broadway NYC
8/26/2014,10:26:00 PM,credit card 573 Isham St NYC
8/26/2014,10:26:00 PM, 81 Seaman Ave NYC
8/26/2014,10:27:00 PM, 4120 Broadway NYC
8/26/2014,10:27:00 PM,esquinaa ne Dyckman St NYC
8/26/2014,10:27:00 PM, 605 W 113 St NYC
8/26/2014,10:29:00 PM, 165 Pinehurst Ave NYC
8/26/2014,10:30:00 PM, 400 W 63 St NYC
8/26/2014,10:30:00 PM, 516 W 179 St NYC
8/26/2014,10:31:00 PM, 671 W 162 St NYC
8/26/2014,10:31:00 PM, 165 Hillside Ave NYC
8/26/2014,10:33:00 PM, 2 Sherman Ave NYC
8/26/2014,10:34:00 PM, 580 W 215 St NYC
8/26/2014,10:34:00 PM, 56 Fort Washington Ave NYC
8/26/2014,10:35:00 PM,  test NYC
8/26/2014,10:35:00 PM," 173 Father Zeiser Pl Jerome, BX"
8/26/2014,10:35:00 PM, 240 Wadsworth Ave NYC
8/26/2014,10:36:00 PM, 153 Vermilyea Ave NYC
8/26/2014,10:37:00 PM,esquina sw Broadway NYC
8/26/2014,10:38:00 PM,dental office 112 W 228 St NYC
8/26/2014,10:38:00 PM, 1795 Riverside Dr NYC
8/26/2014,10:39:00 PM, 105 Arden St NYC
8/26/2014,10:39:00 PM, 1355 Amsterdam Ave NYC
8/26/2014,10:39:00 PM,base 4980 Broadway NYC
8/26/2014,10:41:00 PM," 27 Fenway North Yonkers, NY."
8/26/2014,10:41:00 PM, 560 W 192 St NYC
8/26/2014,10:43:00 PM,  test NYC
8/26/2014,10:45:00 PM, 540 W 158 St NYC
8/26/2014,10:45:00 PM, 10 Vermilyea Ave NYC
8/26/2014,10:47:00 PM," 550 Sylvan Ave ENGLEWOOD CLIFFS, NJ"
8/26/2014,10:49:00 PM, 610 W 196 St NYC
8/26/2014,10:51:00 PM,starbucks coffee  nw Broadway NYC
8/26/2014,10:51:00 PM, 92 Nagle Ave NYC
8/26/2014,10:54:00 PM, 4455 Broadway NYC
8/26/2014,10:55:00 PM, 520 W 174 St NYC
8/26/2014,10:57:00 PM," 2899 Kingsbridge Ter Kingsbridge, BX"
8/26/2014,10:57:00 PM, 2737B Kingsbridge Ter Bronx
8/26/2014,10:57:00 PM, 69 W 225 St NYC
8/26/2014,10:58:00 PM," 2899 Kingsbridge Ter Kingsbridge, BX"
8/26/2014,10:59:00 PM," 135 W 238th St Kingsbridge, BX"
8/26/2014,10:59:00 PM, 514 W 213 St NYC
8/26/2014,11:01:00 PM, 505 W 183 St NYC
8/26/2014,11:01:00 PM," 2721 Heath Ave Kingsbridge, BX"
8/26/2014,11:02:00 PM, 561 W 186 St NYC
8/26/2014,11:02:00 PM, 854 W 180 St NYC
8/26/2014,11:03:00 PM," 1502 Morris Ave Tremont, BX"
8/26/2014,11:03:00 PM, 210 Sherman Ave NYC
8/26/2014,11:04:00 PM,LOS PRIMO RESTaurant 4980 Broadway NYC
8/26/2014,11:04:00 PM, 502   W 213 St NYC
8/26/2014,11:08:00 PM," 3300 Bailey Ave Kingsbridge, BX"
8/26/2014,11:13:00 PM," 173 Father Zeiser Pl Jerome, BX"
8/26/2014,11:17:00 PM, 4120 Broadway NYC
8/26/2014,11:18:00 PM, 566 W 173 St NYC
8/26/2014,11:20:00 PM, 2660 Broadway NYC
8/26/2014,11:21:00 PM, 500 W 213 St NYC
8/26/2014,11:22:00 PM, 36 Marble Hill Ave NYC
8/26/2014,11:22:00 PM, 30 Park Ter E NYC
8/26/2014,11:23:00 PM, 581 W 207 St NYC
8/26/2014,11:26:00 PM, 9 Pinehurst Ave NYC
8/26/2014,11:27:00 PM, 9 Pinehurst Ave NYC
8/26/2014,11:33:00 PM, 3950 10 Ave NYC
8/26/2014,11:34:00 PM, 154 Vermilyea Ave NYC
8/26/2014,11:39:00 PM, 615 Fort Washington Ave NYC
8/26/2014,11:39:00 PM, 4842 Broadway NYC
8/26/2014,11:39:00 PM," 2829 Sedgwick Ave Jerome, BX"
8/26/2014,11:42:00 PM," 735 Kappock St Kingsbridge, BX"
8/26/2014,11:42:00 PM,metro north nw W 225 St NYC
8/26/2014,11:43:00 PM,dinosaur bbq 700 W 125 St NYC
8/26/2014,11:44:00 PM," 45 Nathaniel Place Englewood, NJ"
8/26/2014,11:44:00 PM," 320 E 197th St Fordham, BX"
8/26/2014,11:45:00 PM, 514 W 211 St NYC
8/26/2014,11:45:00 PM," 3015 Riverdale Ave Kingsbridge, BX"
8/26/2014,11:49:00 PM," 2280 Loring Pl N Jerome, BX"
8/26/2014,11:52:00 PM, 165 Audubon Ave NYC
8/26/2014,11:52:00 PM, 106 Fort Washington Ave NYC
8/26/2014,11:52:00 PM, 279 W 149 St NYC
8/26/2014,11:53:00 PM," 209 W 242nd St Riverdale, BX"
