Date,Time,PU_Adress,Base_No
9/18/2014,14:15,234 W 42 ST NYC,B00256
9/18/2014,14:15,175 W 87 St Nyc,B00256
9/18/2014,14:15,1000 10 Ave Nyc,B00256
9/18/2014,14:15,200 E 90 ST NYC,B00256
9/18/2014,14:15,207 E 21 St NYC,B00256
9/18/2014,14:15,415 E 52 St NYC,B00256
9/18/2014,14:15,233 W 77 St Nyc,B00256
9/18/2014,14:15,315 7 Ave NYC,B00256
9/18/2014,14:15,515 E 89 St NYC,B01868
9/18/2014,14:15,592 Madison Ave New York,B00256
9/18/2014,14:15,109 E 42 ST NYC,B00256
9/18/2014,14:15,130 Barrow Street New York,B00256
9/18/2014,14:15,215 E 22 ST NYC,B00256
9/18/2014,14:15,89 Thayer St NYC,B00256
9/18/2014,14:15,"1 Pepsi Way Somers ,NY.",B00256
9/18/2014,14:15,712  5 Ave NYC,B00256
9/18/2014,14:15,60 greene st Nyc,B00256
9/18/2014,14:15,754 E 6 St Nyc,B00256
9/18/2014,14:15,300 E 59 ST NYC,B00256
9/18/2014,14:15,51 E 78 ST NYC,B00256
9/18/2014,14:15,100 E 77 St Nyc,B00256
9/18/2014,14:15,9 E 82 St Nyc,B00256
9/18/2014,14:15,EWR,B00256
9/18/2014,14:15,100 Essex Drive ANYWHERE IN Staten I,B00256
9/18/2014,14:16,EWR,B00256
9/18/2014,14:17,JFK,B00256
9/18/2014,14:17,LGA,B00256
9/18/2014,14:18,EWR,B00256
9/18/2014,14:19,EWR,B00256
9/18/2014,14:19,LGA,B00256
9/18/2014,14:20,JFK,B00256
9/18/2014,14:20,EWR,B00256
9/18/2014,14:20,419 E 84 St Nyc,B00256
9/18/2014,14:20,420 E 62 St Nyc,B00256
9/18/2014,14:21,EWR,B00256
9/18/2014,14:22,EWR,B00256
9/18/2014,14:24,JFK,B00256
9/18/2014,14:24,LGA,B00256
9/18/2014,14:25,153 E 53 St Nyc,B00256
9/18/2014,14:28,LGA,B00256
9/18/2014,14:28,EWR,B00256
9/18/2014,14:28,LGA,B00256
9/18/2014,14:29,EWR,B00256
9/18/2014,14:30,"108 Old Mill Lane Stamford, CT",B00256
9/18/2014,14:30,109 W 45 ST NYC,B00256
9/18/2014,14:30,601 W 26 St Nyc,B00256
9/18/2014,14:30,110 E 59 St Nyc,B00256
9/18/2014,14:30,212 W 35 St NYC,B00256
9/18/2014,14:30,231 W 29 St Nyc,B00256
9/18/2014,14:30,332 E 29 St NYC,B00256
9/18/2014,14:30,205 W 15 ST NYC,B00256
9/18/2014,14:30,65 Broadway Nyc,B00256
9/18/2014,14:30,200 E 66 St NYC,B00256
9/18/2014,14:30,127 E 22 St Nyc,B00256
9/18/2014,14:30,401 7 AVE NYC,B00256
9/18/2014,14:30,430 E 86 St Nyc,B00256
9/18/2014,14:30,2121 5 Ave Nyc,B00256
9/18/2014,14:30,200 W 86 St NYC,B00256
9/18/2014,14:30,444 E 82 St NYC,B00256
9/18/2014,14:30,330 E 33 ST NYC,B00256
9/18/2014,14:30,564 3 Ave Nyc,B00256
9/18/2014,14:30,20 W 64 ST NYC,B00256
9/18/2014,14:30,235 E 45 St Nyc,B00256
9/18/2014,14:30,111 3 Ave NYC,B00256
9/18/2014,14:30,1755 York Ave Nyc,B00256
9/18/2014,14:30,184 E 93 ST NYC,B00256
9/18/2014,14:30,"10 MANOR PL White Plains ,NY.",B00256
9/18/2014,14:30,185 WEST END AVE NYC,B00256
9/18/2014,14:30,520 E 84 ST NYC,B00256
9/18/2014,14:30,59 W 71 ST NYC,B00256
9/18/2014,14:30,500 E 77 St NYC,B01868
9/18/2014,14:30,"101 Bedford Avenue Williamsburg, BK",B00256
9/18/2014,14:30,52 W 36 St Nyc,B00256
9/18/2014,14:30,29 E 29 St NYC,B00256
9/18/2014,14:30,485 7 Ave Nyc,B00256
9/18/2014,14:30,584 Broadway Nyc,B00256
9/18/2014,14:30,18 9 AVE NYC,B00256
9/18/2014,14:30,"3611 14th Avenue Kensington, BK",B00256
9/18/2014,14:30,308 W 103 St NYC,B00256
9/18/2014,14:30,"100 PORTWASHINGTON BLVD Roslyn, LI",B00256
9/18/2014,14:30,1900 Broadway NYC,B00256
9/18/2014,14:30,28 E 28 St Nyc,B00256
9/18/2014,14:30,"146 GRIFFEN AVE  Scarsdale ,NY.",B00256
9/18/2014,14:30,"50 ROUTE 120 Meadowlands, NJ",B00256
9/18/2014,14:30,114 E 85 St Nyc,B01743
9/18/2014,14:30,"196-25 Peck Ave Fresh Meadows, QU",B00256
9/18/2014,14:30,475 Riverside Dr Nyc,B00256
9/18/2014,14:30,88 Madison Ave Nyc,B00256
9/18/2014,14:30,360 1 Ave NYC,B00256
9/18/2014,14:30,99 Park Ave Nyc,B00256
9/18/2014,14:30,175 W 12 St Nyc,B00256
9/18/2014,14:30,1020 Park Ave Nyc,B00256
9/18/2014,14:30,37 WALL ST NYC,B00256
9/18/2014,14:30,1700 Broadway Nyc,B00256
9/18/2014,14:30,JFK,B00256
9/18/2014,14:30,420 Lexington Ave Nyc,B00256
9/18/2014,14:30,JFK,B00256
9/18/2014,14:31,162 E 102 St NYC,B00256
9/18/2014,14:32,LGA,B00256
9/18/2014,14:34,LGA,B00256
9/18/2014,14:35,EWR,B01868
9/18/2014,14:35,650 1 Ave Nyc,B00256
9/18/2014,14:35,9 E 37 ST NYC,B00256
9/18/2014,14:36,EWR,B00256
9/18/2014,14:37,LGA,B00256
9/18/2014,14:37,EWR,B00256
9/18/2014,14:38,JFK,B00256
9/18/2014,14:38,LGA,B00256
9/18/2014,14:40,JFK,B00256
9/18/2014,14:40,122 E 58 St Nyc,B00256
9/18/2014,14:40,123 E 75 St Nyc,B00256
9/18/2014,14:40,125  Broad St New York,B00256
9/18/2014,14:40,132 West 60th Street New York,B00256
9/18/2014,14:43,LGA,B00256
9/18/2014,14:43,JFK,B00256
9/18/2014,14:44,EWR,B00256
9/18/2014,14:45,851 8 AVE NYC,B00256
9/18/2014,14:45,309 W 104 St NYC,B00256
9/18/2014,14:45,"39-24 49th Street Sunnyside, QU",B01743
9/18/2014,14:45,JFK,B00256
9/18/2014,14:45,250 E 87 ST NYC,B00256
9/18/2014,14:45,419 E 66 St NYC,B00256
9/18/2014,14:45,680 WEST END AVE NYC,B00256
9/18/2014,14:45,"306 CARTER ST New Canaan, CT",B00256
9/18/2014,14:45,515 Madison Ave NYC,B00256
9/18/2014,14:45,641 5 AVE NYC,B00256
9/18/2014,14:45,310 W 97 St NYC,B00256
9/18/2014,14:45,36 WHITE ST NYC,B00256
9/18/2014,14:45,721 5 Ave NYC,B00256
9/18/2014,14:45,50  E 27th St New York,B00256
9/18/2014,14:45,111 Columbia St NYC,B00256
9/18/2014,14:45,"254 FAIRFIELD AVE RIDGEWOOD, NJ",B00256
9/18/2014,14:45,360 W 22 ST NYC ,B00256
9/18/2014,14:45,301 E 47 ST NYC,B00256
9/18/2014,14:45,6 E 46 St Nyc,B00256
9/18/2014,14:45,40 W 15 St NYC,B00256
9/18/2014,14:45,210 E 15 St Nyc,B00256
9/18/2014,14:45,234 E 3 St Nyc,B00256
9/18/2014,14:45,40 Waterside Plaza Nyc,B00256
9/18/2014,14:45,9 Pine St Nyc,B00256
9/18/2014,14:45,1271 Avenue Of The Americ NYC,B00256
9/18/2014,14:45,89 Bleecker St NYC,B00256
9/18/2014,14:45,1 Penn Plz Nyc,B00256
9/18/2014,14:46,JFK,B00256
9/18/2014,14:46,LGA,B00256
9/18/2014,14:47,LGA,B00256
9/18/2014,14:47,LGA,B00256
9/18/2014,14:48,JFK,B00256
9/18/2014,14:48,LGA,B00256
9/18/2014,14:48,JFK,B00256
9/18/2014,14:50,JFK,B00256
9/18/2014,14:50,36 E 31 St Nyc,B00256
9/18/2014,14:50,14 W 23 St Nyc,B00256
9/18/2014,14:50,400 Nyala Farms Road Westport,B00256
9/18/2014,14:50,446 E 86 St Nyc,B00256
9/18/2014,14:50,725 10 Ave NYC,B00256
9/18/2014,14:50,52 W 8 ST NYC,B00256
9/18/2014,14:50,520 E 12 St Nyc,B00256
9/18/2014,14:51,EWR,B00256
9/18/2014,14:52,JFK,B00256
9/18/2014,14:53,LGA,B00256
9/18/2014,14:53,EWR,B00256
9/18/2014,14:54,JFK,B00256
9/18/2014,14:54,EWR,B00256
9/18/2014,14:55,407 East 77th Street New York,B00256
9/18/2014,14:55,334 E 117 St Nyc,B00256
9/18/2014,14:55,12 E 57 St Nyc,B00256
9/18/2014,14:55,635 MADISON AVE NYC,B00256
9/18/2014,14:56,JFK,B00256
9/18/2014,14:56,JFK,B00256
9/18/2014,14:59,JFK,B00256
9/18/2014,15:00,261 5 Ave NYC,B00256
9/18/2014,15:00,770 Broadway Nyc,B00256
9/18/2014,15:00,148 W 90 St NYC,B00256
9/18/2014,15:00,1225 1 Ave Nyc,B00256
9/18/2014,15:00,"2072 Bath Ave Bath Beach, BK",B00256
9/18/2014,15:00,200 W 90 St NYC,B00256
9/18/2014,15:00,37 Washington Sq W NYC,B00256
9/18/2014,15:00,325 5 Ave NYC,B00256
9/18/2014,15:00,120 Wall St NYC,B00256
9/18/2014,15:00,1 Water St NYC,B00256
9/18/2014,15:00,4 New York Plaza New York,B00256
9/18/2014,15:00,"30 Flatbush Ave Brooklyn Heights, BK",B00256
9/18/2014,15:00,250 E 65 St Nyc,B00256
9/18/2014,15:00,501 Lexington Ave NYC,B00256
9/18/2014,15:00,150 WEST END AVE NYC,B00256
9/18/2014,15:00,606 10 Ave Nyc,B00256
9/18/2014,15:00,"423 ELLIS PLACE Wyckoff, NJ",B00256
9/18/2014,15:00,153 Chambers St Nyc,B00256
9/18/2014,15:00,520 8 Ave NYC,B00256
9/18/2014,15:00,210 E 73 St NYC,B00256
9/18/2014,15:00,200 W 56 ST NYC,B00256
9/18/2014,15:00,1335 6 AVE NYC,B00256
9/18/2014,15:00,550 Madison Ave NYC,B00256
9/18/2014,15:00,179 RIVINGTON ST NYC,B00256
9/18/2014,15:00,530 7 Ave NYC,B00256
9/18/2014,15:00,EWR,B00256
9/18/2014,15:00,"1400 story ave Bronx River, BX",B00256
9/18/2014,15:00,2296 8 Ave Nyc,B00256
9/18/2014,15:00,132 W 88 ST NYC,B01743
9/18/2014,15:00,"390 Union Street Carroll Gardens, BK",B00256
9/18/2014,15:00,201 W 79 ST NYC,B00256
9/18/2014,15:00,9 S William St Nyc,B00256
9/18/2014,15:00,220  W 148 St NYC,B00256
9/18/2014,15:00,85 John St NYC,B00256
9/18/2014,15:00,1 CENTRAL PARK W NYC,B00256
9/18/2014,15:00,88 Leonard St Nyc,B00256
9/18/2014,15:00,16 E 96 ST NYC,B00256
9/18/2014,15:00,"655 Pommander Walk Teaneck, NJ",B00256
9/18/2014,15:00,301 E 21 St NYC,B00256
9/18/2014,15:00,200 Vesey St New York,B00256
9/18/2014,15:00,333 E 102 St Nyc,B00256
9/18/2014,15:00,330 E 39 St NYC,B00256
9/18/2014,15:00,LGA,B00256
9/18/2014,15:00,1535 Broadway Nyc,B00256
9/18/2014,15:00,235 East 42nd Street New York,B00256
9/18/2014,15:00,371 7 AVE NYC,B00256
9/18/2014,15:00,"70 Glen Cove Road Roslyn Heights, LI",B00256
9/18/2014,15:00,1567 Broadway NYC,B00256
9/18/2014,15:00,72 Spring Street New York,B00256
9/18/2014,15:00,1010 Washington Boulevard Stamford,B00256
9/18/2014,15:00,237 W 48 St Nyc,B00256
9/18/2014,15:00,547 W 17 St Nyc,B00256
9/18/2014,15:00,416 Washington St New York,B00256
9/18/2014,15:00,59 E 54 St Nyc,B00256
9/18/2014,15:00,1150 Park Ave Nyc,B00256
9/18/2014,15:00,71 Murray St NYC,B00256
9/18/2014,15:00,80 Broadway New York,B00256
9/18/2014,15:00,521 5th Ave New York,B00256
9/18/2014,15:00,1407 Broadway Nyc,B00256
9/18/2014,15:00,"48-09 34 St Long Island City, QU",B00256
9/18/2014,15:00,1155 6 Ave Nyc,B00256
9/18/2014,15:00,1341  3 Ave NYC,B00256
9/18/2014,15:00,330 W 45 St Nyc,B00256
9/18/2014,15:00,120 Broadway NYC,B00256
9/18/2014,15:00,102 Carnegie Center Driv West Windsor Townshi,B00256
9/18/2014,15:00,28 W 36 St NYC,B00256
9/18/2014,15:00,200 E 57 ST NYC,B00256
9/18/2014,15:00,18 E 8 ST NYC,B00256
9/18/2014,15:00,1341 3 Ave NYC,B00256
9/18/2014,15:00,"2541 Boston Rd Williamsbridge, BX",B00256
9/18/2014,15:00,446 E 86 ST NYC,B00256
9/18/2014,15:00,7 W 22 St NYC,B00256
9/18/2014,15:00,95 Horatio St Nyc,B00256
9/18/2014,15:00,888 8th Avenue New York,B00256
9/18/2014,15:00,101 Barclay St Nyc,B00256
9/18/2014,15:00,442 W 57 St NYC,B00256
9/18/2014,15:00,45 Broadway Nyc,B00256
9/18/2014,15:03,JFK,B00256
9/18/2014,15:04,LGA,B00256
9/18/2014,15:04,EWR,B00256
9/18/2014,15:06,EWR,B00256
9/18/2014,15:06,JFK,B00256
9/18/2014,15:07,JFK,B00256
9/18/2014,15:08,EWR,B00256
9/18/2014,15:09,LGA,B00256
9/18/2014,15:10,JFK,B00256
9/18/2014,15:10,LGA,B00256
9/18/2014,15:10,"1780 Dr Martin L King Jr  University Heights, ",B00256
9/18/2014,15:10,542 W 22 St NYC,B00256
9/18/2014,15:11,JFK,B00256
9/18/2014,15:11,LGA,B00256
9/18/2014,15:14,LGA,B00256
9/18/2014,15:15,211 Central Park W NYC,B00256
9/18/2014,15:15,399 Park Ave NYC,B00256
9/18/2014,15:15,245 E 63 St NYC,B00256
9/18/2014,15:15,61 Reade St Nyc,B00256
9/18/2014,15:15,230 5 Ave Nyc,B00256
9/18/2014,15:15,37 W 26 St Nyc,B00256
9/18/2014,15:15,20 Seaman Avenue New York,B00256
9/18/2014,15:15,10 E 29 St NYC,B01868
9/18/2014,15:15,525 E 80 St Nyc,B00256
9/18/2014,15:15,"1701 Route 70 East Cherry Hill, NJ",B00256
9/18/2014,15:15,1305 York Ave Nyc,B01868
9/18/2014,15:15,121 E 60 ST Nyc,B00256
9/18/2014,15:15,767  5 Ave NYC,B00256
9/18/2014,15:15,67 Reade St NYC,B00256
9/18/2014,15:15,309 W 104 St Nyc,B00256
9/18/2014,15:15,"850 Patterson Plank Rd Secaucus, NJ",B00256
9/18/2014,15:15,203 E 121 St NYC,B00256
9/18/2014,15:15,12 E 89 St NYC,B00256
9/18/2014,15:15,5 E 67 St NYC,B00256
9/18/2014,15:15,1600 BROADWAY NYC,B00256
9/18/2014,15:15,"595 Main St Roosevelt Island, QU",B00256
9/18/2014,15:15,551 5 Ave NYC,B00256
9/18/2014,15:15,548 W 48 St Nyc,B00256
9/18/2014,15:15,"2130 Mcdonald Ave Gravesend, BK",B00256
9/18/2014,15:15,135 East Houston St NYC,B00256
9/18/2014,15:15,11 E 61 ST NYC,B00256
9/18/2014,15:15,50 Broadway NYC,B00256
9/18/2014,15:15,530 5 Ave Nyc,B00256
9/18/2014,15:15,80 Riverside Blvd NYC,B00256
9/18/2014,15:15,"116 COLONY RD Syosset, LI",B00256
9/18/2014,15:15,27 W 44 St Nyc,B00256
9/18/2014,15:15,1345 6 Ave Nyc,B00256
9/18/2014,15:15,450 Lexington Ave NYC,B00256
9/18/2014,15:15,1250 York Ave Nyc,B00256
9/18/2014,15:15,220 Riverside Blvd Nyc,B00256
9/18/2014,15:15,330 Madison Ave NYC,B00256
9/18/2014,15:15,140 Thompson St Nyc,B00256
9/18/2014,15:15,151 E 31 St Nyc,B00256
9/18/2014,15:16,LGA,B00256
9/18/2014,15:17,EWR,B00256
9/18/2014,15:18,LGA,B00256
9/18/2014,15:19,JFK,B00256
9/18/2014,15:19,LGA,B00256
9/18/2014,15:20,EWR,B00256
9/18/2014,15:20,330 E 43 ST Nyc,B00256
9/18/2014,15:20,20 Waterside Plaza Nyc,B00256
9/18/2014,15:20,"137-20 Franklin Ave Flushing, QU",B00256
9/18/2014,15:21,LGA,B00256
9/18/2014,15:22,JFK,B01868
9/18/2014,15:25,"681 Kelly St South Bronx, BX",B00256
9/18/2014,15:25,JFK,B00256
9/18/2014,15:26,EWR,B00256
9/18/2014,15:26,LGA,B00256
9/18/2014,15:27,JFK,B00256
9/18/2014,15:28,LGA,B00256
9/18/2014,15:28,LGA,B00256
9/18/2014,15:28,LGA,B00256
9/18/2014,15:29,LGA,B00256
9/18/2014,15:29,JFK,B00256
9/18/2014,15:30,36 Central Park S NYC,B01743
9/18/2014,15:30,525 Lexington Ave NYC,B00256
9/18/2014,15:30,60 Columbus Cir Nyc,B00256
9/18/2014,15:30,"312 Broad Ave. Englewood, NJ",B00256
9/18/2014,15:30,"10 Livingston Ave. New Brunswick, NJ",B00256
9/18/2014,15:30,"  Republic Airport, LI",B00256
9/18/2014,15:30,"31-10 Thomson Ave Long Island City, QU",B00256
9/18/2014,15:30,20 Waterside Plaza NYC,B00256
9/18/2014,15:30,100 W 33 St NYC,B00256
9/18/2014,15:30,200 Vesey St Nyc,B00256
9/18/2014,15:30,55 E 52 St Nyc,B00256
9/18/2014,15:30,165 Christopher St NYC,B00256
9/18/2014,15:30,"650 liberty Union, NJ (UNION)",B01743
9/18/2014,15:30,"998 E 167 St Highbridge, BX",B00256
9/18/2014,15:30,309 W 76 St Nyc,B00256
9/18/2014,15:30,20  Waterside Plaza NYC,B00256
9/18/2014,15:30,89 E 42 St NYC,B00256
9/18/2014,15:30,45 E 75 St Nyc,B00256
9/18/2014,15:30,60 Sutton Pl S NYC,B00256
9/18/2014,15:30,304 E 42 ST NYC,B00256
9/18/2014,15:30,120 E 79 St Nyc,B00256
9/18/2014,15:30,252 7 AVE NYC,B00256
9/18/2014,15:30,65 Central Park W Nyc,B00256
9/18/2014,15:30,610 Broadway Nyc,B00256
9/18/2014,15:30,"690 North Ave New Rochelle ,NY.",B00256
9/18/2014,15:30,4 E 89 ST NYC,B00256
9/18/2014,15:30,"3 HEMLOCK RD  LIVINGSTON, NJ",B00256
9/18/2014,15:30,290 5 AVE NYC,B00256
9/18/2014,15:30,48 W 48 St NYC,B00256
9/18/2014,15:30,JFK,B00256
9/18/2014,15:30,383  Madison Ave NYC,B01868
9/18/2014,15:30,40 Exchange Pl NYC,B00256
9/18/2014,15:30,"1 Court Square Long Island City, QU",B00256
9/18/2014,15:30,344 E 63 St NYC,B00256
9/18/2014,15:30,348 W 15 St Nyc,B00256
9/18/2014,15:30,97 3 Ave Nyc,B00256
9/18/2014,15:30,390 5 Ave NYC,B00256
9/18/2014,15:30,"430 Clarkson Ave East Flatbush, BK",B00256
9/18/2014,15:30,350 W 50 St NYC,B00256
9/18/2014,15:30,"none 42 Hommocks Road Larchmont ,NY.",B00256
9/18/2014,15:30,1 PARK AVE NYC,B00256
9/18/2014,15:30,"6 GRACE COURT  Bayshore, LI",B00256
9/18/2014,15:30,17 W 54 ST NYC,B00256
9/18/2014,15:30,200 Chambers St Nyc,B00256
9/18/2014,15:30,131 W 23 ST NYC,B00256
9/18/2014,15:30,333 E 90 St Nyc,B00256
9/18/2014,15:30,101 Barclay Street New York,B00256
9/18/2014,15:30,45 E 45 ST NYC,B00256
9/18/2014,15:30,"444 Washington Blvd Jersey City, NJ",B00256
9/18/2014,15:30,808 Columbus Ave NYC,B00256
9/18/2014,15:30,205 Hudson St NYC,B00256
9/18/2014,15:30,123 E 15 ST NYC,B00256
9/18/2014,15:30,230 5 Ave NYC,B00256
9/18/2014,15:30,260 Madison Ave Nyc,B00256
9/18/2014,15:30,230 5 Ave Nyc,B00256
9/18/2014,15:30,88 Madison St Nyc,B00256
9/18/2014,15:30,80 Broadway Nyc,B00256
9/18/2014,15:30,"18 W PUTNAM STREET  Greenwich, CT",B00256
9/18/2014,15:30,156 W 56 St Nyc,B00256
9/18/2014,15:30,101 W 57 St Nyc,B00256
9/18/2014,15:30,21 W 17 St Nyc,B00256
9/18/2014,15:30,45 E 89 St Nyc,B00256
9/18/2014,15:30,"110 N 3rd Ave  Mount Vernon ,NY.",B00256
9/18/2014,15:30,636 Broadway Nyc,B01743
9/18/2014,15:30,"293 lafayette avenue Cortlandt Manor ,NY.",B00256
9/18/2014,15:30,320 E 86 St NYC,B00256
9/18/2014,15:30,51 Madison Avenue Manhattan,B00256
9/18/2014,15:30,205 Hudson St NYC,B00256
9/18/2014,15:30,560 1 Ave Nyc,B00256
9/18/2014,15:30,LGA,B00256
9/18/2014,15:32,EWR,B00256
9/18/2014,15:32,JFK,B00256
9/18/2014,15:32,LGA,B00256
9/18/2014,15:32,LGA,B00256
9/18/2014,15:32,LGA,B00256
9/18/2014,15:33,EWR,B00256
9/18/2014,15:33,LGA,B00256
9/18/2014,15:35,JFK,B00256
9/18/2014,15:35,LGA,B00256
9/18/2014,15:37,LGA,B00256
9/18/2014,15:39,JFK,B00256
9/18/2014,15:39,JFK,B00256
9/18/2014,15:40,JFK,B00256
9/18/2014,15:40,LGA,B00256
9/18/2014,15:41,EWR,B00256
9/18/2014,15:42,JFK,B00256
9/18/2014,15:42,JFK,B00256
9/18/2014,15:43,EWR,B00256
9/18/2014,15:44,JFK,B00256
9/18/2014,15:45,200  Vesey St NYC,B00256
9/18/2014,15:45,JFK,B00256
9/18/2014,15:45,1520 YORK AVE NYC,B00256
9/18/2014,15:45,25 SUTTON PL SOUTH NYC,B00256
9/18/2014,15:45,144 Duane St Nyc,B00256
9/18/2014,15:45,333 W 88 ST NYC,B00256
9/18/2014,15:45,423 w 14 st Nyc,B00256
9/18/2014,15:45,230 W 39 St NYC,B00256
9/18/2014,15:45,"405 Main Street Roosevelt Island, QU",B00256
9/18/2014,15:45,325 E 77 St Nyc,B00256
9/18/2014,15:45,212 E 42 St Nyc,B00256
9/18/2014,15:45,1385 Broadway NYC,B00256
9/18/2014,15:45,17 E 67 St NYC,B00256
9/18/2014,15:45,9 W 57 St NYC,B00256
9/18/2014,15:45,2 Tudor City Pl Nyc,B00256
9/18/2014,15:45,20 W 43 St Nyc,B00256
9/18/2014,15:45,"1298 RIDGE ROAD LAUREL HOLLOW, LI",B00256
9/18/2014,15:45,"110-07 73rd road Forest Hills, QU",B00256
9/18/2014,15:45,250 Hudson St NYC,B00256
9/18/2014,15:45,425 W 23 St NYC,B00256
9/18/2014,15:45,488 Madison Ave NYC,B00256
9/18/2014,15:45,340 East 61st Street New York,B00256
9/18/2014,15:45,155 E 23 St NYC,B00256
9/18/2014,15:45,55 LEONARD ST Nyc,B00256
9/18/2014,15:45,326 W 40 St Nyc,B00256
9/18/2014,15:45,136 W 4 St NYC,B00256
9/18/2014,15:45,200 Vesey St Nyc,B00256
9/18/2014,15:45,550 7 Ave Nyc,B00256
9/18/2014,15:47,JFK,B00256
9/18/2014,15:48,LGA,B00256
9/18/2014,15:48,LGA,B00256
9/18/2014,15:48,LGA,B00256
9/18/2014,15:50,LGA,B00256
9/18/2014,15:50,310 Greenwich St Nyc,B00256
9/18/2014,15:50,63 W 35 St Nyc,B00256
9/18/2014,15:50,LGA,B00256
9/18/2014,15:50,1275 York Ave Nyc,B00256
9/18/2014,15:53,JFK,B00256
9/18/2014,15:54,LGA,B00256
9/18/2014,15:55,LGA,B00256
9/18/2014,15:55,401 E 74 St NYC,B00256
9/18/2014,15:55,"36-31 10 ST LONG ISLAND CITY, QU",B00256
9/18/2014,15:56,EWR,B00256
9/18/2014,15:57,LGA,B00256
9/18/2014,15:59,EWR,B00256
9/18/2014,15:59,LGA,B00256
9/18/2014,15:59,JFK,B00256
9/18/2014,16:00,811 7 Ave Nyc,B00256
9/18/2014,16:00,JFK,B00256
9/18/2014,16:00,"3706  36 STREET Long Island City, QU",B00256
9/18/2014,16:00,408 W 57 ST NYC,B00256
9/18/2014,16:00,"1800  East Putnam Avenue Greenwich, CT",B00256
9/18/2014,16:00,790 8 AVE NYC,B00256
9/18/2014,16:00,601 W 26 St NYC,B00256
9/18/2014,16:00,601 Lexington Ave NYC,B00256
9/18/2014,16:00,123 E 15 ST NYC,B00256
9/18/2014,16:00,1633 Broadway NYC,B00256
9/18/2014,16:00,220 Riverside Blvd NYC,B00256
9/18/2014,16:00,1345 6 Ave Nyc,B00256
9/18/2014,16:00,447 W 18 St NYC,B00256
9/18/2014,16:00,145 W 44 ST NYC,B00256
9/18/2014,16:00,569 Lexington Ave Nyc,B00256
9/18/2014,16:00,420 Lexington Ave NYC,B00256
9/18/2014,16:00,37 W 26 St NYC,B01743
9/18/2014,16:00,8 Stuyvesant Oval NYC,B00256
9/18/2014,16:00,105 W 58 St Nyc,B00256
9/18/2014,16:00,346 E 120 St NYC,B00256
9/18/2014,16:00,"1236  East 82nd Street, Ap ANYWHERE IN BROOKLYN",B00256
9/18/2014,16:00,EWR,B00256
9/18/2014,16:00,55 E 9 ST NYC,B00256
9/18/2014,16:00,LGA,B00256
9/18/2014,16:00,533 W 57 St NYC,B00256
9/18/2014,16:00,146 W 111th St New York,B00256
9/18/2014,16:00,"334 RT 9W Palisades, NY",B00256
9/18/2014,16:00,1 Atlantic Street Stamford,B00256
9/18/2014,16:00,1703 2 Ave Nyc,B00256
9/18/2014,16:00,1725 York Ave NYC,B00256
9/18/2014,16:00,1633 Broadway NYC,B00256
9/18/2014,16:00,2 Gold St New York,B00256
9/18/2014,16:00,210 E 15 ST NYC,B00256
9/18/2014,16:00,245  E 44 St NYC,B00256
9/18/2014,16:00,622 W 168 St NYC,B00256
9/18/2014,16:00,75 Murray St Nyc,B00256
9/18/2014,16:00,240 Greene St Nyc,B00256
9/18/2014,16:00,135 E Houston St Nyc,B00256
9/18/2014,16:00,1515 Broadway Nyc,B00256
9/18/2014,16:00,1 Christopher St Nyc,B00256
9/18/2014,16:00,400 E 55 St Nyc,B00256
9/18/2014,16:00,363 1 Ave NYC,B00256
9/18/2014,16:00,405  Lexington Ave NYC,B00256
9/18/2014,16:00,750 7 Ave NYC,B00256
9/18/2014,16:00,28 W 38 St NYC,B00256
9/18/2014,16:00,122 E 42 St Nyc,B00256
9/18/2014,16:00,150 W 80 ST NYC,B00256
9/18/2014,16:00,"333 Ludlow St. (One Star Stamford, CT",B00256
9/18/2014,16:00,630 3 Ave NYC,B00256
9/18/2014,16:00,"500 Plaza Dr Secaucus, NJ",B00256
9/18/2014,16:00,"1800 E PUTNUM AVE Old Greenwich, CT",B00256
9/18/2014,16:00,22 Little West 12 St NYC,B00256
9/18/2014,16:00,150 E 58 St Nyc,B00256
9/18/2014,16:00,260 W 26 St Nyc,B00256
9/18/2014,16:00,108  W 39 St NYC,B00256
9/18/2014,16:00,77 Chambers St NYC,B00256
9/18/2014,16:00,"216 Duffield St Brooklyn Heights, BK",B00256
9/18/2014,16:00,52 E 41 St Nyc,B00256
9/18/2014,16:00,294 Route 100 Somers,B00256
9/18/2014,16:00,"27 Grace Ct Brooklyn Heights, BK",B00256
9/18/2014,16:00,113 E 73 St Nyc,B00256
9/18/2014,16:00,306 5 Ave Nyc,B00256
9/18/2014,16:01,LGA,B00256
9/18/2014,16:02,LGA,B00256
9/18/2014,16:05,2 Charlton St NYC,B01868
9/18/2014,16:05,EWR,B00256
9/18/2014,16:05,8 Spruce Street New York,B00256
9/18/2014,16:05,JFK,B00256
9/18/2014,16:07,JFK,B00256
9/18/2014,16:08,JFK,B00256
9/18/2014,16:09,JFK,B00256
9/18/2014,16:09,LGA,B00256
9/18/2014,16:10,50 West 72nd Street New York,B00256
9/18/2014,16:10,134 W 92 St NYC,B00256
9/18/2014,16:11,JFK,B00256
9/18/2014,16:11,LGA,B00256
9/18/2014,16:12,JFK,B00256
9/18/2014,16:12,LGA,B00256
9/18/2014,16:13,JFK,B00256
9/18/2014,16:15,125 W 31 St NYC,B00256
9/18/2014,16:15,401 E 81 St NYC,B00256
